season,date,tournament,rank,player,putts_per_round,total_putts,total_rounds
2021,2021-05-09,Wells Fargo Championship,28,Brandon Hagy,29.0,116,4
2021,2021-05-09,Wells Fargo Championship,28,Matt Jones,29.0,116,4
2021,2021-05-09,Wells Fargo Championship,28,Rory McIlroy,29.0,116,4
2021,2021-05-09,Wells Fargo Championship,28,Seamus Power,29.0,116,4
2021,2021-05-09,Wells Fargo Championship,28,Andrew Putnam,29.0,116,4
2021,2021-05-09,Wells Fargo Championship,28,Sepp Straka,29.0,116,4
2021,2021-05-09,Wells Fargo Championship,28,Bo Van Pelt,29.0,116,4
2021,2021-05-09,Wells Fargo Championship,28,Jimmy Walker,29.0,116,4
2021,2021-05-09,Wells Fargo Championship,39,Jonas Blixt,29.25,117,4
2021,2021-05-09,Wells Fargo Championship,39,Tommy Fleetwood,29.25,117,4
2021,2021-05-09,Wells Fargo Championship,39,Peter Malnati,29.25,117,4
2021,2021-05-09,Wells Fargo Championship,39,Ben Martin,29.25,117,4
2021,2021-05-09,Wells Fargo Championship,39,Keith Mitchell,29.25,117,4
2021,2021-05-09,Wells Fargo Championship,39,"Ted Potter, Jr.",29.25,117,4
2021,2021-05-09,Wells Fargo Championship,39,Scott Stallings,29.25,117,4
2021,2021-05-09,Wells Fargo Championship,46,Stewart Cink,29.5,118,4
2021,2021-05-09,Wells Fargo Championship,46,Michael Gligic,29.5,118,4
2021,2021-05-09,Wells Fargo Championship,46,Pat Perez,29.5,118,4
2021,2021-05-09,Wells Fargo Championship,46,Patrick Rodgers,29.5,118,4
2021,2021-05-09,Wells Fargo Championship,46,Xander Schauffele,29.5,118,4
2021,2021-05-09,Wells Fargo Championship,46,Kyle Stanley,29.5,118,4
2021,2021-05-09,Wells Fargo Championship,46,Nick Taylor,29.5,118,4
2021,2021-05-09,Wells Fargo Championship,46,D.J. Trahan,29.5,118,4
2021,2021-05-09,Wells Fargo Championship,46,Jhonattan Vegas,29.5,118,4
2021,2021-05-09,Wells Fargo Championship,46,Tim Wilkinson,29.5,118,4
2021,2021-05-09,Wells Fargo Championship,56,K.J. Choi,29.75,119,4
2021,2021-05-09,Wells Fargo Championship,56,Kramer Hickok,29.75,119,4
2021,2021-05-09,Wells Fargo Championship,56,Brendan Steele,29.75,119,4
2021,2021-05-09,Wells Fargo Championship,59,Russell Henley,30.0,120,4
2021,2021-05-09,Wells Fargo Championship,59,Joaquin Niemann,30.0,120,4
2021,2021-05-09,Wells Fargo Championship,59,Bubba Watson,30.0,120,4
2021,2021-05-09,Wells Fargo Championship,59,Richy Werenski,30.0,120,4
2021,2021-05-09,Wells Fargo Championship,59,Vince Whaley,30.0,120,4
2021,2021-05-09,Wells Fargo Championship,64,Cam Davis,30.25,121,4
2021,2021-05-09,Wells Fargo Championship,64,Jason Dufner,30.25,121,4
2021,2021-05-09,Wells Fargo Championship,64,Shane Lowry,30.25,121,4
2021,2021-05-09,Wells Fargo Championship,64,Justin Thomas,30.25,121,4
2021,2021-05-09,Wells Fargo Championship,64,Aaron Wise,30.25,121,4
2021,2021-05-09,Wells Fargo Championship,69,C.T. Pan,30.5,122,4
2021,2021-05-09,Wells Fargo Championship,69,J.T. Poston,30.5,122,4
2021,2021-05-09,Wells Fargo Championship,71,Abraham Ancer,30.75,123,4
2021,2021-05-09,Wells Fargo Championship,71,Russell Knox,30.75,123,4
2021,2021-05-09,Wells Fargo Championship,71,Kevin Streelman,30.75,123,4
2021,2021-05-09,Wells Fargo Championship,74,Charl Schwartzel,31.0,124,4
2021,2021-05-09,Wells Fargo Championship,75,Hank Lebioda,32.0,128,4
2021,2021-05-09,Wells Fargo Championship,76,Corey Conners,32.25,129,4
2021,2021-05-09,Wells Fargo Championship,76,Beau Hossler,32.25,129,4
2021,2021-05-16,AT&T Byron Nelson,1,Scott Stallings,26.25,105,4
2021,2021-05-16,AT&T Byron Nelson,2,Rob Oppenheim,26.5,106,4
2021,2021-05-16,AT&T Byron Nelson,2,Seamus Power,26.5,106,4
2021,2021-05-16,AT&T Byron Nelson,4,Michael Gligic,26.75,107,4
2021,2021-05-16,AT&T Byron Nelson,5,Bronson Burgoon,27.0,108,4
2021,2021-05-16,AT&T Byron Nelson,5,Rafa Cabrera Bello,27.0,108,4
2021,2021-05-16,AT&T Byron Nelson,5,Satoshi Kodaira,27.0,108,4
2021,2021-05-16,AT&T Byron Nelson,5,Sebastián Muñoz,27.0,108,4
2021,2021-05-16,AT&T Byron Nelson,5,"Ted Potter, Jr.",27.0,108,4
2021,2021-05-16,AT&T Byron Nelson,5,Adam Schenk,27.0,108,4
2021,2021-05-16,AT&T Byron Nelson,5,Johnson Wagner,27.0,108,4
2021,2021-05-16,AT&T Byron Nelson,12,Harris English,27.25,109,4
2021,2021-05-16,AT&T Byron Nelson,12,Sung Kang,27.25,109,4
2021,2021-05-16,AT&T Byron Nelson,12,Patton Kizzire,27.25,109,4
2021,2021-05-16,AT&T Byron Nelson,15,K.H. Lee,27.5,110,4
2021,2021-05-16,AT&T Byron Nelson,15,Rory Sabbatini,27.5,110,4
2021,2021-05-16,AT&T Byron Nelson,15,Brandt Snedeker,27.5,110,4
2021,2021-05-16,AT&T Byron Nelson,18,Si Woo Kim,27.75,111,4
2021,2021-05-16,AT&T Byron Nelson,18,Nelson Ledesma,27.75,111,4
2021,2021-05-16,AT&T Byron Nelson,18,Ben Martin,27.75,111,4
2021,2021-05-16,AT&T Byron Nelson,21,Ryan Armour,28.0,112,4
2021,2021-05-16,AT&T Byron Nelson,21,Marc Leishman,28.0,112,4
2021,2021-05-16,AT&T Byron Nelson,21,Troy Merritt,28.0,112,4
2021,2021-05-16,AT&T Byron Nelson,21,Keith Mitchell,28.0,112,4
2021,2021-05-16,AT&T Byron Nelson,21,Alex Noren,28.0,112,4
2021,2021-05-16,AT&T Byron Nelson,21,Lee Westwood,28.0,112,4
2021,2021-05-16,AT&T Byron Nelson,27,Mark Anderson,28.25,113,4
2021,2021-05-16,AT&T Byron Nelson,27,Daniel Berger,28.25,113,4
2021,2021-05-16,AT&T Byron Nelson,27,Joseph Bramlett,28.25,113,4
2021,2021-05-16,AT&T Byron Nelson,27,Sam Burns,28.25,113,4
2021,2021-05-16,AT&T Byron Nelson,27,Luke Donald,28.25,113,4
2021,2021-05-16,AT&T Byron Nelson,27,Matt Kuchar,28.25,113,4
2021,2021-05-16,AT&T Byron Nelson,27,Sean O'Hair,28.25,113,4
2021,2021-05-16,AT&T Byron Nelson,27,Carlos Ortiz,28.25,113,4
2021,2021-05-16,AT&T Byron Nelson,27,Jon Rahm,28.25,113,4
2021,2021-05-16,AT&T Byron Nelson,27,Roger Sloan,28.25,113,4
2021,2021-05-16,AT&T Byron Nelson,27,Jordan Spieth,28.25,113,4
2021,2021-05-16,AT&T Byron Nelson,27,Brian Stuard,28.25,113,4
2021,2021-05-16,AT&T Byron Nelson,27,Vince Whaley,28.25,113,4
2021,2021-05-16,AT&T Byron Nelson,40,Wesley Bryan,28.5,114,4
2021,2021-05-16,AT&T Byron Nelson,40,Wyndham Clark,28.5,114,4
2021,2021-05-16,AT&T Byron Nelson,40,Brice Garnett,28.5,114,4
2021,2021-05-16,AT&T Byron Nelson,40,Mark Hubbard,28.5,114,4
2021,2021-05-16,AT&T Byron Nelson,40,Hank Lebioda,28.5,114,4
2021,2021-05-16,AT&T Byron Nelson,40,Pat Perez,28.5,114,4
2021,2021-05-16,AT&T Byron Nelson,40,Charl Schwartzel,28.5,114,4
2021,2021-05-16,AT&T Byron Nelson,47,Scott Brown,28.75,115,4
2021,2021-05-16,AT&T Byron Nelson,47,Talor Gooch,28.75,115,4
2021,2021-05-16,AT&T Byron Nelson,47,Hideki Matsuyama,28.75,115,4
2021,2021-05-16,AT&T Byron Nelson,47,Ryan Palmer,28.75,115,4
2021,2021-05-16,AT&T Byron Nelson,51,Austin Cook,29.0,116,4
2021,2021-05-16,AT&T Byron Nelson,51,Michael Gellerman,29.0,116,4
2021,2021-05-16,AT&T Byron Nelson,51,Michael Kim,29.0,116,4
2021,2021-05-16,AT&T Byron Nelson,51,Dylan Meyer,29.0,116,4
2021,2021-05-16,AT&T Byron Nelson,51,Scottie Scheffler,29.0,116,4
2021,2021-05-16,AT&T Byron Nelson,51,J.J. Spaun,29.0,116,4
2021,2021-05-16,AT&T Byron Nelson,51,Sepp Straka,29.0,116,4
2021,2021-05-16,AT&T Byron Nelson,58,Wes Roach,29.25,117,4
2021,2021-05-16,AT&T Byron Nelson,58,Patrick Rodgers,29.25,117,4
2021,2021-05-16,AT&T Byron Nelson,60,Luke List,29.5,118,4
2021,2021-05-16,AT&T Byron Nelson,60,Doc Redman,29.5,118,4
2021,2021-05-16,AT&T Byron Nelson,60,Jhonattan Vegas,29.5,118,4
2021,2021-05-16,AT&T Byron Nelson,60,Aaron Wise,29.5,118,4
2021,2021-05-16,AT&T Byron Nelson,64,Bo Hoag,29.75,119,4
2021,2021-05-16,AT&T Byron Nelson,64,Charles Howell III,29.75,119,4
2021,2021-05-16,AT&T Byron Nelson,66,Bryson DeChambeau,30.0,120,4
2021,2021-05-16,AT&T Byron Nelson,67,Russell Knox,30.25,121,4
2021,2021-05-16,AT&T Byron Nelson,67,Martin Laird,30.25,121,4
2021,2021-05-16,AT&T Byron Nelson,67,Cameron Percy,30.25,121,4
2021,2021-05-16,AT&T Byron Nelson,70,Cameron Champ,30.5,122,4
2021,2021-05-16,AT&T Byron Nelson,71,Will Zalatoris,31.0,124,4
2021,2021-05-16,AT&T Byron Nelson,72,D.J. Trahan,32.0,128,4
2021,2021-05-23,PGA Championship,1,Denny McCarthy,26.0,104,4
2021,2021-05-23,PGA Championship,2,Matt Jones,26.25,105,4
2021,2021-05-23,PGA Championship,3,Byeong Hun An,26.75,107,4
2021,2021-05-23,PGA Championship,3,Wyndham Clark,26.75,107,4
2021,2021-05-23,PGA Championship,3,Branden Grace,26.75,107,4
2021,2021-05-23,PGA Championship,3,Jason Scrivener,26.75,107,4
2021,2021-05-23,PGA Championship,7,Ian Poulter,27.0,108,4
2021,2021-05-23,PGA Championship,7,Justin Rose,27.0,108,4
2021,2021-05-23,PGA Championship,9,Tyrrell Hatton,27.25,109,4
2021,2021-05-23,PGA Championship,9,Sam Horsfield,27.25,109,4
2021,2021-05-23,PGA Championship,9,Brad Marek,27.25,109,4
2021,2021-05-23,PGA Championship,12,Christiaan Bezuidenhout,27.5,110,4
2021,2021-05-23,PGA Championship,12,Rickie Fowler,27.5,110,4
2021,2021-05-23,PGA Championship,12,Viktor Hovland,27.5,110,4
2021,2021-05-23,PGA Championship,12,Scottie Scheffler,27.5,110,4
2021,2021-05-23,PGA Championship,12,Cameron Smith,27.5,110,4
2021,2021-05-23,PGA Championship,12,Jimmy Walker,27.5,110,4
2021,2021-05-23,PGA Championship,18,Dean Burmester,27.75,111,4
2021,2021-05-23,PGA Championship,18,Brian Gay,27.75,111,4
2021,2021-05-23,PGA Championship,18,Padraig Harrington,27.75,111,4
2021,2021-05-23,PGA Championship,18,Brendan Steele,27.75,111,4
2021,2021-05-23,PGA Championship,18,Aaron Wise,27.75,111,4
2021,2021-05-23,PGA Championship,23,Matt Fitzpatrick,28.0,112,4
2021,2021-05-23,PGA Championship,23,Harry Higgs,28.0,112,4
2021,2021-05-23,PGA Championship,23,Patrick Reed,28.0,112,4
2021,2021-05-23,PGA Championship,23,Webb Simpson,28.0,112,4
2021,2021-05-23,PGA Championship,23,Steve Stricker,28.0,112,4
2021,2021-05-23,PGA Championship,23,Gary Woodland,28.0,112,4
2021,2021-05-23,PGA Championship,29,Abraham Ancer,28.25,113,4
2021,2021-05-23,PGA Championship,29,Stewart Cink,28.25,113,4
2021,2021-05-23,PGA Championship,29,Talor Gooch,28.25,113,4
2021,2021-05-23,PGA Championship,29,Sungjae Im,28.25,113,4
2021,2021-05-23,PGA Championship,29,Jason Kokrak,28.25,113,4
2021,2021-05-23,PGA Championship,29,Tom Lewis,28.25,113,4
2021,2021-05-23,PGA Championship,29,Shane Lowry,28.25,113,4
2021,2021-05-23,PGA Championship,29,Jon Rahm,28.25,113,4
2021,2021-05-23,PGA Championship,29,Matt Wallace,28.25,113,4
2021,2021-05-23,PGA Championship,29,Lee Westwood,28.25,113,4
2021,2021-05-23,PGA Championship,29,Danny Willett,28.25,113,4
2021,2021-05-23,PGA Championship,40,Cam Davis,28.5,114,4
2021,2021-05-23,PGA Championship,40,Jason Day,28.5,114,4
2021,2021-05-23,PGA Championship,40,Bryson DeChambeau,28.5,114,4
2021,2021-05-23,PGA Championship,40,Tony Finau,28.5,114,4
2021,2021-05-23,PGA Championship,40,Phil Mickelson,28.5,114,4
2021,2021-05-23,PGA Championship,45,Tom Hoge,28.75,115,4
2021,2021-05-23,PGA Championship,45,Carlos Ortiz,28.75,115,4
2021,2021-05-23,PGA Championship,45,Harold Varner III,28.75,115,4
2021,2021-05-23,PGA Championship,48,Brooks Koepka,29.0,116,4
2021,2021-05-23,PGA Championship,48,Hideki Matsuyama,29.0,116,4
2021,2021-05-23,PGA Championship,48,Jordan Spieth,29.0,116,4
2021,2021-05-23,PGA Championship,48,Robert Streb,29.0,116,4
2021,2021-05-23,PGA Championship,48,Kevin Streelman,29.0,116,4
2021,2021-05-23,PGA Championship,53,Ben Cook,29.25,117,4
2021,2021-05-23,PGA Championship,53,Emiliano Grillo,29.25,117,4
2021,2021-05-23,PGA Championship,53,Adam Hadwin,29.25,117,4
2021,2021-05-23,PGA Championship,53,Rasmus Hojgaard,29.25,117,4
2021,2021-05-23,PGA Championship,53,Billy Horschel,29.25,117,4
2021,2021-05-23,PGA Championship,53,Collin Morikawa,29.25,117,4
2021,2021-05-23,PGA Championship,53,Louis Oosthuizen,29.25,117,4
2021,2021-05-23,PGA Championship,53,Richy Werenski,29.25,117,4
2021,2021-05-23,PGA Championship,53,Will Zalatoris,29.25,117,4
2021,2021-05-23,PGA Championship,62,Daniel Berger,29.5,118,4
2021,2021-05-23,PGA Championship,62,Patrick Cantlay,29.5,118,4
2021,2021-05-23,PGA Championship,62,Joel Dahmen,29.5,118,4
2021,2021-05-23,PGA Championship,62,Lucas Herbert,29.5,118,4
2021,2021-05-23,PGA Championship,62,Garrick Higgo,29.5,118,4
2021,2021-05-23,PGA Championship,62,Rory McIlroy,29.5,118,4
2021,2021-05-23,PGA Championship,62,Alex Noren,29.5,118,4
2021,2021-05-23,PGA Championship,62,Henrik Stenson,29.5,118,4
2021,2021-05-23,PGA Championship,62,Bubba Watson,29.5,118,4
2021,2021-05-23,PGA Championship,71,Chan Kim,29.75,119,4
2021,2021-05-23,PGA Championship,71,Joaquin Niemann,29.75,119,4
2021,2021-05-23,PGA Championship,73,Keegan Bradley,30.0,120,4
2021,2021-05-23,PGA Championship,73,Harris English,30.0,120,4
2021,2021-05-23,PGA Championship,73,Russell Henley,30.0,120,4
2021,2021-05-23,PGA Championship,76,Paul Casey,30.25,121,4
2021,2021-05-23,PGA Championship,76,Robert MacIntyre,30.25,121,4
2021,2021-05-23,PGA Championship,78,Corey Conners,30.5,122,4
2021,2021-05-23,PGA Championship,78,Martin Laird,30.5,122,4
2021,2021-05-23,PGA Championship,80,Daniel van Tonder,30.75,123,4
2021,2021-05-23,PGA Championship,81,Charley Hoffman,31.0,124,4
2021,2021-05-30,Charles Schwab Challenge,1,Troy Merritt,25.75,103,4
2021,2021-05-30,Charles Schwab Challenge,2,Ian Poulter,26.25,105,4
2021,2021-05-30,Charles Schwab Challenge,3,Abraham Ancer,26.5,106,4
2021,2021-05-30,Charles Schwab Challenge,3,Jordan Spieth,26.5,106,4
2021,2021-05-30,Charles Schwab Challenge,5,Erik Compton,26.75,107,4
2021,2021-05-30,Charles Schwab Challenge,5,Zach Johnson,26.75,107,4
2021,2021-05-30,Charles Schwab Challenge,5,Patton Kizzire,26.75,107,4
2021,2021-05-30,Charles Schwab Challenge,5,Sebastián Muñoz,26.75,107,4
2021,2021-05-30,Charles Schwab Challenge,5,Ryan Palmer,26.75,107,4
2021,2021-05-30,Charles Schwab Challenge,10,Charley Hoffman,27.0,108,4
2021,2021-05-30,Charles Schwab Challenge,10,C.T. Pan,27.0,108,4
2021,2021-05-30,Charles Schwab Challenge,10,Justin Rose,27.0,108,4
2021,2021-05-30,Charles Schwab Challenge,10,Justin Thomas,27.0,108,4
2021,2021-05-30,Charles Schwab Challenge,14,Wyndham Clark,27.25,109,4
2021,2021-05-30,Charles Schwab Challenge,14,Jason Kokrak,27.25,109,4
2021,2021-05-30,Charles Schwab Challenge,14,Rory Sabbatini,27.25,109,4
2021,2021-05-30,Charles Schwab Challenge,14,Brendon Todd,27.25,109,4
2021,2021-05-30,Charles Schwab Challenge,18,Cam Davis,27.5,110,4
2021,2021-05-30,Charles Schwab Challenge,18,Richy Werenski,27.5,110,4
2021,2021-05-30,Charles Schwab Challenge,20,Sung Kang,27.75,111,4
2021,2021-05-30,Charles Schwab Challenge,20,Kevin Kisner,27.75,111,4
2021,2021-05-30,Charles Schwab Challenge,20,Matt Kuchar,27.75,111,4
2021,2021-05-30,Charles Schwab Challenge,20,Maverick McNealy,27.75,111,4
2021,2021-05-30,Charles Schwab Challenge,20,Kevin Streelman,27.75,111,4
2021,2021-05-30,Charles Schwab Challenge,20,Matt Wallace,27.75,111,4
2021,2021-05-30,Charles Schwab Challenge,26,Byeong Hun An,28.0,112,4
2021,2021-05-30,Charles Schwab Challenge,26,Sergio Garcia,28.0,112,4
2021,2021-05-30,Charles Schwab Challenge,26,Emiliano Grillo,28.0,112,4
2021,2021-05-30,Charles Schwab Challenge,26,Nate Lashley,28.0,112,4
2021,2021-05-30,Charles Schwab Challenge,26,Kevin Na,28.0,112,4
2021,2021-05-30,Charles Schwab Challenge,26,Joaquin Niemann,28.0,112,4
2021,2021-05-30,Charles Schwab Challenge,26,Robert Streb,28.0,112,4
2021,2021-05-30,Charles Schwab Challenge,26,Cameron Tringale,28.0,112,4
2021,2021-05-30,Charles Schwab Challenge,26,Xinjun Zhang,28.0,112,4
2021,2021-05-30,Charles Schwab Challenge,35,John Augenstein,28.25,113,4
2021,2021-05-30,Charles Schwab Challenge,35,Rafa Cabrera Bello,28.25,113,4
2021,2021-05-30,Charles Schwab Challenge,35,Brandt Snedeker,28.25,113,4
2021,2021-05-30,Charles Schwab Challenge,35,Harold Varner III,28.25,113,4
2021,2021-05-30,Charles Schwab Challenge,39,Jason Dufner,28.5,114,4
2021,2021-05-30,Charles Schwab Challenge,39,Doug Ghim,28.5,114,4
2021,2021-05-30,Charles Schwab Challenge,39,J.J. Henry,28.5,114,4
2021,2021-05-30,Charles Schwab Challenge,39,Billy Horschel,28.5,114,4
2021,2021-05-30,Charles Schwab Challenge,39,Andrew Landry,28.5,114,4
2021,2021-05-30,Charles Schwab Challenge,39,Robby Shelton,28.5,114,4
2021,2021-05-30,Charles Schwab Challenge,39,Brian Stuard,28.5,114,4
2021,2021-05-30,Charles Schwab Challenge,39,Hudson Swafford,28.5,114,4
2021,2021-05-30,Charles Schwab Challenge,47,Lucas Glover,28.75,115,4
2021,2021-05-30,Charles Schwab Challenge,47,Adam Hadwin,28.75,115,4
2021,2021-05-30,Charles Schwab Challenge,47,Adam Long,28.75,115,4
2021,2021-05-30,Charles Schwab Challenge,47,Henrik Norlander,28.75,115,4
2021,2021-05-30,Charles Schwab Challenge,47,Pat Perez,28.75,115,4
2021,2021-05-30,Charles Schwab Challenge,47,Vince Whaley,28.75,115,4
2021,2021-05-30,Charles Schwab Challenge,47,Will Zalatoris,28.75,115,4
2021,2021-05-30,Charles Schwab Challenge,54,Kramer Hickok,29.0,116,4
2021,2021-05-30,Charles Schwab Challenge,54,Mark Hubbard,29.0,116,4
2021,2021-05-30,Charles Schwab Challenge,54,Chris Kirk,29.0,116,4
2021,2021-05-30,Charles Schwab Challenge,54,Tyler McCumber,29.0,116,4
2021,2021-05-30,Charles Schwab Challenge,54,Nick Taylor,29.0,116,4
2021,2021-05-30,Charles Schwab Challenge,59,Daniel Berger,29.25,117,4
2021,2021-05-30,Charles Schwab Challenge,59,Talor Gooch,29.25,117,4
2021,2021-05-30,Charles Schwab Challenge,59,Collin Morikawa,29.25,117,4
2021,2021-05-30,Charles Schwab Challenge,59,Adam Schenk,29.25,117,4
2021,2021-05-30,Charles Schwab Challenge,59,Jhonattan Vegas,29.25,117,4
2021,2021-05-30,Charles Schwab Challenge,64,Brice Garnett,29.5,118,4
2021,2021-05-30,Charles Schwab Challenge,64,Brian Harman,29.5,118,4
2021,2021-05-30,Charles Schwab Challenge,64,Danny Lee,29.5,118,4
2021,2021-05-30,Charles Schwab Challenge,64,Scott Stallings,29.5,118,4
2021,2021-05-30,Charles Schwab Challenge,64,Kyle Stanley,29.5,118,4
2021,2021-05-30,Charles Schwab Challenge,64,Camilo Villegas,29.5,118,4
2021,2021-05-30,Charles Schwab Challenge,64,Gary Woodland,29.5,118,4
2021,2021-05-30,Charles Schwab Challenge,71,D.A. Points,29.75,119,4
2021,2021-05-30,Charles Schwab Challenge,72,Tony Finau,30.0,120,4
2021,2021-05-30,Charles Schwab Challenge,73,Doc Redman,30.25,121,4
2021,2021-05-30,Charles Schwab Challenge,74,Corey Conners,30.5,122,4
2021,2021-05-30,Charles Schwab Challenge,74,Carlos Ortiz,30.5,122,4
2021,2021-06-06,the Memorial Tournament presented by Nationwide,1,Cameron Tringale,25.0,100,4
2021,2021-06-06,the Memorial Tournament presented by Nationwide,2,Scottie Scheffler,25.25,101,4
2021,2021-06-06,the Memorial Tournament presented by Nationwide,3,Shane Lowry,25.5,102,4
2021,2021-06-06,the Memorial Tournament presented by Nationwide,4,Lucas Herbert,25.75,103,4
2021,2021-06-06,the Memorial Tournament presented by Nationwide,5,Branden Grace,26.0,104,4
2021,2021-06-06,the Memorial Tournament presented by Nationwide,5,Brandon Hagy,26.0,104,4
2021,2021-06-06,the Memorial Tournament presented by Nationwide,5,Troy Merritt,26.0,104,4
2021,2021-06-06,the Memorial Tournament presented by Nationwide,5,Xinjun Zhang,26.0,104,4
2021,2021-06-06,the Memorial Tournament presented by Nationwide,9,Martin Laird,26.25,105,4
2021,2021-06-06,the Memorial Tournament presented by Nationwide,10,Corey Conners,26.5,106,4
2021,2021-06-06,the Memorial Tournament presented by Nationwide,10,Lucas Glover,26.5,106,4
2021,2021-06-06,the Memorial Tournament presented by Nationwide,10,Adam Long,26.5,106,4
2021,2021-06-06,the Memorial Tournament presented by Nationwide,10,Collin Morikawa,26.5,106,4
2021,2021-06-06,the Memorial Tournament presented by Nationwide,14,Danny Willett,26.75,107,4
2021,2021-06-06,the Memorial Tournament presented by Nationwide,15,Rickie Fowler,27.0,108,4
2021,2021-06-06,the Memorial Tournament presented by Nationwide,15,Billy Horschel,27.0,108,4
2021,2021-06-06,the Memorial Tournament presented by Nationwide,15,Chris Kirk,27.0,108,4
2021,2021-06-06,the Memorial Tournament presented by Nationwide,15,K.H. Lee,27.0,108,4
2021,2021-06-06,the Memorial Tournament presented by Nationwide,15,Rory McIlroy,27.0,108,4
2021,2021-06-06,the Memorial Tournament presented by Nationwide,15,Patrick Reed,27.0,108,4
2021,2021-06-06,the Memorial Tournament presented by Nationwide,15,Nick Taylor,27.0,108,4
2021,2021-06-06,the Memorial Tournament presented by Nationwide,15,Vaughn Taylor,27.0,108,4
2021,2021-06-06,the Memorial Tournament presented by Nationwide,15,Harold Varner III,27.0,108,4
2021,2021-06-06,the Memorial Tournament presented by Nationwide,24,Rafa Cabrera Bello,27.25,109,4
2021,2021-06-06,the Memorial Tournament presented by Nationwide,24,Max Homa,27.25,109,4
